"site.name","local.id","site.type","year","xcoord","ycoord","utm_zone","latitude","longitude","tsn","plant.code","latin.name","common.name","quad.freq","invasive","protected","coc","coc.wetness","wetland","source"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24866,"RUAL","Rubus allegheniensis","Allegheny blackberry",100,FALSE,FALSE,2,3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,25108,"AMELA","Amelanchier","serviceberry",25,FALSE,FALSE,5,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,25329,"SPAL2","Spiraea alba","white meadowsweet",100,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,26206,"TRRE3","Trifolium repens","white clover",75,FALSE,FALSE,0,3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,26335,"VICR","Vicia cracca","bird vetch",75,FALSE,FALSE,0,0,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,27311,"EPLE2","Epilobium leptophyllum","bog willowherb",50,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,27985,"ILVE","Ilex verticillata","common winterberry",100,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,28579,"RHFR","Rhamnus frangula","glossy buckthorn",50,TRUE,FALSE,0,0,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,28728,"ACRU","Acer rubrum","red maple",100,FALSE,FALSE,3,0,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,29182,"IMCA","Impatiens capensis","jewelweed",50,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,32257,"LYUN","Lycopus uniflorus","northern bugleweed",25,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,32887,"PLMA2","Plantago major","common plantain",50,FALSE,FALSE,0,3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,34806,"GATR2","Galium trifidum","threepetal bedstraw",50,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,35980,"EUPE3","Eupatorium perfoliatum","common boneset",25,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,36299,"SORU2","Solidago rugosa","wrinkleleaf goldenrod",50,FALSE,FALSE,3,0,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,37352,"EUGR5","Euthamia graminifolia","flattop goldentop",50,FALSE,FALSE,2,0,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,37691,"HIERA","Hieracium","hawkweed",25,FALSE,FALSE,1.3,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39232,"JUEF","Juncus effusus","common rush",50,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39409,"CALA16","Carex lacustris","hairy sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39435,"CAST8","Carex stricta","upright sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39447,"CACA11","Carex canescens","silvery sedge",50,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40009,"DUAR3","Dulichium arundinaceum","threeway sedge",50,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40017,"ELOB2","Eleocharis obtusa","blunt spikerush",50,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40228,"SCCY","Scirpus cyperinus","woolgrass",75,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40544,"CACA4","Calamagrostis canadensis","bluejoint",100,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,42313,"SPAM","Sparganium americanum","American bur-reed",50,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,42326,"TYLA","Typha latifolia","broadleaf cattail",25,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,43196,"IRVE2","Iris versicolor","harlequin blueflag",25,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,183385,"PIST","Pinus strobus","eastern white pine",25,FALSE,FALSE,3,3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,508093,"DOUM2","Doellingeria umbellata","parasol whitetop",50,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,522220,"SYLA4","Symphyotrichum lateriflorum","calico aster",50,FALSE,FALSE,2,0,"Great Meadow","NETN"
"R-13",196,"RAM",2018,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,897944,"OSCI2","Osmundastrum cinnamomea","cinnamon fern",25,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,17218,"OSRE","Osmunda regalis","royal fern",50,FALSE,FALSE,6,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,17251,"THPA","Thelypteris palustris","eastern marsh fern",75,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,17531,"DRCR4","Dryopteris cristata","crested woodfern",50,FALSE,FALSE,6,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,17637,"ONSE","Onoclea sensibilis","sensitive fern",75,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,18583,"RAAC3","Ranunculus acris","tall buttercup",75,FALSE,FALSE,0,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,19408,"QURU","Quercus rubra","northern red oak",25,FALSE,FALSE,4,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,19471,"ALIN2","Alnus incana","gray alder",100,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,19497,"BEPO","Betula populifolia","gray birch",75,FALSE,FALSE,2,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,21472,"TRIAD","Triadenum","marsh St. Johnswort",50,FALSE,FALSE,6,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,22030,"VIOLA","Viola","violet",25,FALSE,FALSE,4,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,23573,"VACO","Vaccinium corymbosum","highbush blueberry",25,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,23985,"LYTE2","Lysimachia terrestris","earth loosestrife",75,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24053,"TRBO2","Trientalis borealis","starflower",25,FALSE,FALSE,4,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24539,"CRATA","Crataegus","hawthorns",25,FALSE,FALSE,1,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24639,"FRVI","Fragaria virginiana","Virginia strawberry",25,FALSE,FALSE,2,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24751,"POSI2","Potentilla simplex","common cinquefoil",75,FALSE,FALSE,2,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24848,"RUBUS","Rubus","blackberry",75,FALSE,FALSE,2.8,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,24921,"RUFL","Rubus flagellaris","northern dewberry",50,FALSE,FALSE,3,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,25108,"AMELA","Amelanchier","serviceberry",25,FALSE,FALSE,5,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,25329,"SPAL2","Spiraea alba","white meadowsweet",100,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,25342,"SPTO2","Spiraea tomentosa","steeplebush",25,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,26206,"TRRE3","Trifolium repens","white clover",50,FALSE,FALSE,0,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,26335,"VICR","Vicia cracca","bird vetch",75,FALSE,FALSE,0,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,27311,"EPLE2","Epilobium leptophyllum","bog willowherb",50,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,27985,"ILVE","Ilex verticillata","common winterberry",100,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,28579,"RHFR","Rhamnus frangula","glossy buckthorn",50,TRUE,FALSE,0,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,28728,"ACRU","Acer rubrum","red maple",100,FALSE,FALSE,3,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,29095,"OXST","Oxalis stricta","common yellow oxalis",50,FALSE,FALSE,2,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,32257,"LYUN","Lycopus uniflorus","northern bugleweed",75,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,32887,"PLMA2","Plantago major","common plantain",50,FALSE,FALSE,0,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,33182,"CHGL2","Chelone glabra","white turtlehead",25,FALSE,FALSE,6,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,34803,"GATI","Galium tinctorium","stiff marsh bedstraw",75,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,35363,"VAOF","Valeriana officinalis","garden heliotrope",25,TRUE,FALSE,0,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,36213,"TAOF","Taraxacum officinale","common dandelion",75,FALSE,FALSE,0,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,36299,"SORU2","Solidago rugosa","wrinkleleaf goldenrod",50,FALSE,FALSE,3,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,37352,"EUGR5","Euthamia graminifolia","flattop goldentop",25,FALSE,FALSE,2,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39221,"JUAC","Juncus acuminatus","tapertip rush",25,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39232,"JUEF","Juncus effusus","common rush",50,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39243,"JUTE","Juncus tenuis","poverty rush",25,FALSE,FALSE,2,0,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39409,"CALA16","Carex lacustris","hairy sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39432,"CASC11","Carex scoparia","broom sedge",50,FALSE,FALSE,2,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,39435,"CAST8","Carex stricta","upright sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40017,"ELOB2","Eleocharis obtusa","blunt spikerush",25,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40228,"SCCY","Scirpus cyperinus","woolgrass",75,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40389,"AGROS2","Agrostis","bentgrass",50,FALSE,FALSE,1.67,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40544,"CACA4","Calamagrostis canadensis","bluejoint",100,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40792,"FESTU","Festuca","fescue",50,FALSE,FALSE,1,NA,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40833,"GLST","Glyceria striata","fowl manna grass",25,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,40842,"GLCA","Glyceria canadensis","rattlesnake mannagrass",25,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,41062,"PHPR3","Phleum pratense","timothy",25,FALSE,FALSE,0,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,42313,"SPAM","Sparganium americanum","American bur-reed",50,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,43196,"IRVE2","Iris versicolor","harlequin blueflag",50,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,183302,"PIMA","Picea mariana","black spruce",25,FALSE,FALSE,6,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,183376,"PIRI","Pinus rigida","pitch pine",25,FALSE,FALSE,6,3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,506068,"CEOR7","Celastrus orbiculatus","oriental bittersweet",25,TRUE,FALSE,0,5,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,508093,"DOUM2","Doellingeria umbellata","parasol whitetop",50,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-13",196,"RAM",2023,562796.77,4913159.71,"19N",44.3689953789024,-68.2118445385926,522220,"SYLA4","Symphyotrichum lateriflorum","calico aster",50,FALSE,FALSE,2,0,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,-9999999911,"CAREX_2","Carex Ovalis group",NA,25,FALSE,FALSE,3.2,NA,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,19265,"MYGA","Myrica gale","sweetgale",100,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,21472,"TRIAD","Triadenum","marsh St. Johnswort",100,FALSE,FALSE,6,0,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,22476,"SALIX","Salix","willow",50,FALSE,FALSE,4,NA,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,23637,"CHCA2","Chamaedaphne calyculata","leatherleaf",25,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,23985,"LYTE2","Lysimachia terrestris","earth loosestrife",75,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,25329,"SPAL2","Spiraea alba","white meadowsweet",100,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,28728,"ACRU","Acer rubrum","red maple",25,FALSE,FALSE,3,0,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,32764,"SCUTE","Scutellaria","Huachuca skulcap",75,FALSE,FALSE,5,NA,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,34806,"GATR2","Galium trifidum","threepetal bedstraw",100,FALSE,FALSE,4,-3,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39228,"JUCA3","Juncus canadensis","Canadian rush",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39232,"JUEF","Juncus effusus","common rush",25,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39409,"CALA16","Carex lacustris","hairy sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39435,"CAST8","Carex stricta","upright sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39459,"CALA11","Carex lasiocarpa","woolly-fruit sedge",100,FALSE,FALSE,6,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40009,"DUAR3","Dulichium arundinaceum","threeway sedge",100,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40017,"ELOB2","Eleocharis obtusa","blunt spikerush",50,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40228,"SCCY","Scirpus cyperinus","woolgrass",100,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40544,"CACA4","Calamagrostis canadensis","bluejoint",100,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40842,"GLCA","Glyceria canadensis","rattlesnake mannagrass",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,42313,"SPAM","Sparganium americanum","American bur-reed",50,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,501288,"CAUT","Carex utriculata","Northwest Territory sedge",50,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2013,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,517583,"NUVA2","Nuphar variegata","spatterdock",50,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,19265,"MYGA","Myrica gale","sweetgale",100,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,21472,"TRIAD","Triadenum","marsh St. Johnswort",100,FALSE,FALSE,6,0,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,22567,"SAPE5","Salix petiolaris","slender willow",25,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,23637,"CHCA2","Chamaedaphne calyculata","leatherleaf",25,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,23985,"LYTE2","Lysimachia terrestris","earth loosestrife",100,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,25127,"ARME6","Aronia melanocarpa","black chokeberry",25,FALSE,FALSE,5,0,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,25329,"SPAL2","Spiraea alba","white meadowsweet",100,FALSE,FALSE,3,-3,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,28579,"RHFR","Rhamnus frangula","glossy buckthorn",25,TRUE,FALSE,0,0,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,28728,"ACRU","Acer rubrum","red maple",25,FALSE,FALSE,3,0,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,34445,"UTMA","Utricularua vulgaris","Common bladderwort",50,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,34454,"UTIN2","Utricularia intermedia","flat-leaf bladderwort",50,FALSE,FALSE,6,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,38908,"SALA2","Sagittaria latifolia","broadleaf arrowhead",25,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39027,"POEP2","Potamogeton epihydrus","ribbonleaf pondweed",25,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39221,"JUAC","Juncus acuminatus","tapertip rush",75,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39232,"JUEF","Juncus effusus","common rush",25,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39409,"CALA16","Carex lacustris","hairy sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39435,"CAST8","Carex stricta","upright sedge",100,FALSE,FALSE,4,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,39459,"CALA11","Carex lasiocarpa","woolly-fruit sedge",100,FALSE,FALSE,6,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40009,"DUAR3","Dulichium arundinaceum","threeway sedge",100,FALSE,FALSE,5,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40228,"SCCY","Scirpus cyperinus","woolgrass",100,FALSE,FALSE,2,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40544,"CACA4","Calamagrostis canadensis","bluejoint",100,FALSE,FALSE,3,-5,"Great Meadow","NETN"
"R-19",177,"RAM",2018,563192.502697,4912852.23499,"19N",44.3661930914957,-68.2069155630812,40842,"GLCA","Glyceria canadensis","rattlesnake mannagrass",75,FALSE,FALSE,4,-5,"Great Meadow","NETN"
